barrels08,city08,city08U,co2TailpipeGpm,comb08,comb08U,cylinders,displ,drive,engId,feScore,fuelCost08,fuelType,fuelType1,ghgScore,highway08,highway08U,id,make,model,mpgData,phevBlended,trany,UCity,UHighway,VClass,year,youSaveSpend,baseModel,createdOn,modifiedOn,startStop,average_mpg
14.167142857142858,18,17.5986,425.0,21,20.9122,6.0,3.0,Front-Wheel Drive,48,4,2200.0,Regular,Regular Gasoline,4,27,27.1633,39433,Lincoln,MKZ FWD,N,False,Automatic (S6),22.0,38.5,Midsize Cars,2018,-2750.0,MKZ,Mon Sep 11 00:00:00 EDT 2017,Wed Oct 11 00:00:00 EDT 2017,N,22.5
21.250714285714285,12,12.1833,613.0,14,14.4198,12.0,6.6,Rear-Wheel Drive,7,1,4250.0,Premium,Premium Gasoline,1,19,18.5907,39434,Rolls-Royce,Wraith,N,False,Automatic (S8),14.8753,25.5834,Midsize Cars,2018,-13000.0,Wraith,Mon Sep 11 00:00:00 EDT 2017,Thu Sep 21 00:00:00 EDT 2017,N,15.5
12.935217391304349,20,19.8039,388.0,23,22.8452,6.0,3.0,All-Wheel Drive,646,5,2600.0,Premium,Premium Gasoline,5,28,28.1237,39435,BMW,640i xDrive Gran Turismo,N,False,Automatic (S8),25.0,39.9955,Large Cars,2018,-4750.0,6 Series,Mon Sep 11 00:00:00 EDT 2017,Mon Feb 26 00:00:00 EST 2018,Y,24.0
16.528333333333336,16,15.7274,486.0,18,18.3494,6.0,3.6,All-Wheel Drive,98,3,3300.0,Premium,Premium Gasoline,3,23,23.0453,39436,Cadillac,XTS AWD,N,False,Automatic (S6),19.5,32.2,Large Cars,2018,-8250.0,XTS,Mon Sep 11 00:00:00 EDT 2017,Wed Dec 20 00:00:00 EST 2017,N,19.5
13.52318181818182,19,18.5736,404.0,22,22.1627,6.0,3.6,Front-Wheel Drive,331,4,2100.0,Regular,Regular Gasoline,4,28,28.0,39437,Cadillac,XTS,N,False,Automatic (S6),23.3192,39.0634,Large Cars,2018,-2250.0,XTS,Mon Sep 11 00:00:00 EDT 2017,Wed Dec 20 00:00:00 EST 2017,N,23.5
14.8755,17,17.0,444.0,20,20.0,6.0,3.6,All-Wheel Drive,353,4,2300.0,Regular,Regular Gasoline,4,26,26.0,39438,Cadillac,XTS AWD,N,False,Automatic (S6),22.449,37.2,Large Cars,2018,-3250.0,XTS,Mon Sep 11 00:00:00 EDT 2017,Wed Dec 20 00:00:00 EST 2017,N,21.5
13.52318181818182,19,18.7066,403.0,22,21.973,6.0,3.0,Rear-Wheel Drive,520,4,2700.0,Premium,Premium Gasoline,4,28,27.9345,39439,Mercedes-Benz,S450,N,False,Automatic 9-spd,23.5,39.7,Large Cars,2018,-5250.0,S-Class,Mon Sep 11 00:00:00 EDT 2017,Mon Feb 12 00:00:00 EST 2018,Y,23.5
13.52318181818182,18,18.4122,408.0,22,21.7132,6.0,3.0,4-Wheel Drive,521,4,2700.0,Premium,Premium Gasoline,4,28,27.8062,39440,Mercedes-Benz,S450 4matic,N,False,Automatic 9-spd,23.1,39.5,Large Cars,2018,-5250.0,S-Class,Mon Sep 11 00:00:00 EDT 2017,Mon Feb 12 00:00:00 EST 2018,Y,23.0
21.250714285714285,12,11.7348,623.0,14,14.1595,12.0,6.7,Rear-Wheel Drive,1,1,4250.0,Premium,Premium Gasoline,1,19,18.9434,39441,Rolls-Royce,Phantom,N,False,Automatic (S8),14.3,26.1,Large Cars,2018,-13000.0,Phantom,Mon Sep 11 00:00:00 EDT 2017,Thu Sep 21 00:00:00 EDT 2017,N,15.5
21.250714285714285,12,11.7348,623.0,14,14.1595,12.0,6.7,Rear-Wheel Drive,2,1,4250.0,Premium,Premium Gasoline,1,19,18.9434,39442,Rolls-Royce,Phantom EWB,N,False,Automatic (S8),14.3,26.1,Large Cars,2018,-13000.0,Phantom,Mon Sep 11 00:00:00 EDT 2017,Thu Sep 21 00:00:00 EDT 2017,N,15.5
21.250714285714285,12,11.6733,634.0,14,13.946,12.0,6.6,Rear-Wheel Drive,5,1,4250.0,Premium,Premium Gasoline,1,18,18.3008,39443,Rolls-Royce,Ghost,N,False,Automatic (S8),14.2214,25.1597,Large Cars,2018,-13000.0,Ghost,Mon Sep 11 00:00:00 EDT 2017,Thu Sep 21 00:00:00 EDT 2017,N,15.0
21.250714285714285,12,11.6733,634.0,14,13.946,12.0,6.6,Rear-Wheel Drive,6,1,4250.0,Premium,Premium Gasoline,1,18,18.3008,39444,Rolls-Royce,Ghost EWB,N,False,Automatic (S8),14.2214,25.1597,Large Cars,2018,-13000.0,Ghost,Mon Sep 11 00:00:00 EDT 2017,Mon Sep 11 00:00:00 EDT 2017,N,15.0
10.505735294117647,30,29.751,303.0,34,33.6039,4.0,2.0,All-Wheel Drive,348,8,1550.0,Diesel,Diesel,6,40,39.9232,39445,BMW,328d xDrive Sports Wagon,N,False,Automatic (S8),39.297,59.2256,Small Station Wagons,2018,500.0,3 Series,Mon Sep 11 00:00:00 EDT 2017,Mon Feb 26 00:00:00 EST 2018,N,35.0
10.625357142857142,25,25.3366,311.0,28,28.4796,4.0,1.8,Front-Wheel Drive,51,6,1650.0,Regular,Regular Gasoline,6,34,33.5691,39446,Chevrolet,Sonic 5,N,False,Automatic (S6),32.792,48.6685,Small Station Wagons,2018,,Sonic,Mon Sep 11 00:00:00 EDT 2017,Wed Jan 24 00:00:00 EST 2018,N,29.5
10.25896551724138,26,25.5497,306.0,29,29.0257,4.0,1.8,Front-Wheel Drive,53,6,1600.0,Regular,Regular Gasoline,6,35,34.8146,39447,Chevrolet,Sonic 5,N,False,Manual 5-spd,33.1,50.7,Small Station Wagons,2018,250.0,Sonic,Mon Sep 11 00:00:00 EDT 2017,Wed Jan 24 00:00:00 EST 2018,N,30.5
14.167142857142858,19,19.4949,423.0,21,21.0,6.0,3.3,Rear-Wheel Drive,263,4,2200.0,Gasoline or E85,Regular Gasoline,4,24,24.0,39448,Ford,F150 2WD FFV BASE PAYLOAD LT TIRE,N,False,Automatic (S6),24.576,35.7765,Standard Pickup Trucks 2WD,2018,-2750.0,F150,Mon Sep 11 00:00:00 EDT 2017,Wed Sep 27 00:00:00 EDT 2017,Y,21.5
13.52318181818182,20,19.5331,407.0,22,21.8095,6.0,3.3,Rear-Wheel Drive,15,4,2100.0,Gasoline or E85,Regular Gasoline,4,25,25.4319,39449,Ford,F150 Pickup 2WD FFV,N,False,Automatic (S6),24.6284,35.8292,Standard Pickup Trucks 2WD,2018,-2250.0,F150,Mon Sep 11 00:00:00 EDT 2017,Mon Sep 11 00:00:00 EDT 2017,Y,22.5
14.8755,18,18.4134,437.0,20,20.3011,6.0,3.3,Part-time 4-Wheel Drive,14,4,2300.0,Gasoline or E85,Regular Gasoline,4,23,23.2093,39450,Ford,F150 Pickup 4WD FFV,N,False,Automatic (S6),23.1016,32.4475,Standard Pickup Trucks 4WD,2018,-3250.0,F150,Mon Sep 11 00:00:00 EDT 2017,Mon Sep 11 00:00:00 EDT 2017,Y,20.5
15.65842105263158,17,17.0,467.0,19,19.0,6.0,3.3,Part-time 4-Wheel Drive,264,3,2400.0,Gasoline or E85,Regular Gasoline,3,22,22.0,39451,Ford,F150 4WD FFV BASE PAYLOAD LT TIRE,N,False,Automatic (S6),23.1881,32.5027,Standard Pickup Trucks 4WD,2018,-3750.0,F150,Mon Sep 11 00:00:00 EDT 2017,Wed Sep 27 00:00:00 EDT 2017,Y,19.5
18.594375,15,14.5029,555.0,16,16.0332,6.0,3.5,Rear-Wheel Drive,91,2,2850.0,Regular,Regular Gasoline,2,18,18.407,39452,Ford,Transit T150 Wagon,N,False,Automatic (S6),17.886,25.3147,"Vans, Passenger Type",2018,-6000.0,Transit T150 Wagon,Mon Sep 11 00:00:00 EDT 2017,Mon Oct 23 00:00:00 EDT 2017,N,16.5
18.594375,14,14.1007,570.0,16,15.5885,6.0,3.7,Rear-Wheel Drive,92,2,2850.0,Gasoline or E85,Regular Gasoline,2,18,17.8965,39453,Ford,Transit T150 Wagon FFV,N,False,Automatic (S6),17.3596,24.5701,"Vans, Passenger Type",2018,-6000.0,Transit T150 Wagon,Mon Sep 11 00:00:00 EDT 2017,Mon Oct 23 00:00:00 EDT 2017,N,16.0
18.594375,14,14.0998,570.0,16,15.5884,6.0,3.7,Rear-Wheel Drive,142,2,2850.0,Regular,Regular Gasoline,2,18,17.898,39454,Ford,Transit T150 Wagon,N,False,Automatic (S6),17.3585,24.5723,"Vans, Passenger Type",2018,-6000.0,Transit T150 Wagon,Mon Sep 11 00:00:00 EDT 2017,Mon Oct 23 00:00:00 EDT 2017,N,16.0
17.500588235294117,15,14.666,525.0,17,16.9021,6.0,3.6,Front-Wheel Drive,77,3,2700.0,Regular,Regular Gasoline,3,21,20.7732,39455,Cadillac,XTS Hearse,N,False,Automatic (S6),18.1,28.8,Special Purpose Vehicle 2WD,2018,-5250.0,XTS Hearse,Mon Sep 11 00:00:00 EDT 2017,Wed Mar 13 00:00:00 EDT 2019,N,18.0
17.500588235294117,15,14.666,525.0,17,16.9021,6.0,3.6,Front-Wheel Drive,78,3,2700.0,Regular,Regular Gasoline,3,21,20.7732,39456,Cadillac,XTS Limo,N,False,Automatic (S6),18.1,28.8,Special Purpose Vehicle 2WD,2018,-5250.0,XTS Limo,Mon Sep 11 00:00:00 EDT 2017,Wed Mar 13 00:00:00 EDT 2019,N,18.0
14.167142857142858,19,19.0736,431.0,21,20.6194,4.0,2.0,Rear-Wheel Drive,410,4,2850.0,Premium,Premium Gasoline,4,23,22.8864,39457,Mercedes-Benz,Metris (Passenger Van),N,False,Automatic 7-spd,24.0,33.9,Special Purpose Vehicle 2WD,2018,-6000.0,Metris Passenger,Mon Sep 11 00:00:00 EDT 2017,Wed Dec 20 00:00:00 EST 2017,N,21.0
13.52318181818182,21,20.5296,404.0,22,22.0025,4.0,2.0,Rear-Wheel Drive,411,4,2700.0,Premium,Premium Gasoline,4,24,24.1172,39458,Mercedes-Benz,Metris (Cargo Van),N,False,Automatic 7-spd,26.0,35.9,Special Purpose Vehicle 2WD,2018,-5250.0,Metris Cargo,Mon Sep 11 00:00:00 EDT 2017,Wed Dec 20 00:00:00 EST 2017,N,22.5
12.39625,23,22.9025,363.0,24,24.3419,4.0,2.0,Front-Wheel Drive,11,5,1900.0,Regular,Regular Gasoline,5,26,26.3672,39459,Nissan,NV200 NYC Taxi,N,False,Automatic (variable gear ratios),30.2,40.5,Special Purpose Vehicle 2WD,2018,-1250.0,NV200 NYC Taxi,Mon Sep 11 00:00:00 EDT 2017,Mon Sep 11 00:00:00 EDT 2017,N,24.5
11.9004,22,22.0382,359.0,25,24.7031,4.0,2.5,Front-Wheel Drive,37,5,1850.0,Regular,Regular Gasoline,5,29,28.9871,39460,Buick,Envision FWD,N,False,Automatic 6-spd,28.1,41.3485,Small Sport Utility Vehicle 2WD,2018,-1000.0,Envision,Mon Sep 11 00:00:00 EDT 2017,Tue Sep 26 00:00:00 EDT 2017,Y,25.5
10.625357142857142,25,25.4114,313.0,28,28.2523,4.0,1.4,Front-Wheel Drive,181,6,1650.0,Regular,Regular Gasoline,6,33,32.7237,39461,Buick,Encore,N,False,Automatic (S6),32.9,47.3,Small Sport Utility Vehicle 2WD,2018,,Encore,Mon Sep 11 00:00:00 EDT 2017,Tue Sep 26 00:00:00 EDT 2017,N,29.0
10.625357142857142,25,25.4114,313.0,28,28.2523,4.0,1.4,Front-Wheel Drive,184,6,1650.0,Regular,Regular Gasoline,6,33,32.7237,39462,Chevrolet,Trax,N,False,Automatic (S6),32.9,47.3,Small Sport Utility Vehicle 2WD,2018,,Trax,Mon Sep 11 00:00:00 EDT 2017,Fri Sep 21 00:00:00 EDT 2018,N,29.0
11.442692307692308,23,23.1035,342.0,26,25.9461,4.0,1.5,Front-Wheel Drive,95,5,1750.0,Regular,Regular Gasoline,5,30,30.0,39463,Ford,Escape FWD,Y,False,Automatic (S6),29.6,43.8,Small Sport Utility Vehicle 2WD,2018,-500.0,Escape,Mon Sep 11 00:00:00 EDT 2017,Wed Apr 04 00:00:00 EDT 2018,Y,26.5
12.39625,21,21.2395,372.0,24,23.8662,4.0,2.0,Front-Wheel Drive,96,5,1900.0,Regular,Regular Gasoline,5,28,28.1159,39464,Ford,Escape FWD,N,False,Automatic (S6),26.9846,39.9833,Small Sport Utility Vehicle 2WD,2018,-1250.0,Escape,Mon Sep 11 00:00:00 EDT 2017,Wed Apr 04 00:00:00 EDT 2018,Y,24.5
12.39625,21,21.1786,369.0,24,24.1496,4.0,2.5,Front-Wheel Drive,97,5,1900.0,Gasoline or E85,Regular Gasoline,5,29,29.1471,39465,Ford,Escape FWD FFV,N,False,Automatic (S6),26.9,41.6,Small Sport Utility Vehicle 2WD,2018,-1250.0,Escape,Mon Sep 11 00:00:00 EDT 2017,Wed Apr 04 00:00:00 EDT 2018,N,25.0
12.39625,21,21.1786,369.0,24,24.1496,4.0,2.5,Front-Wheel Drive,98,5,1900.0,Regular,Regular Gasoline,5,29,29.1471,39466,Ford,Escape FWD,Y,False,Automatic (S6),26.9,41.6,Small Sport Utility Vehicle 2WD,2018,-1250.0,Escape,Mon Sep 11 00:00:00 EDT 2017,Wed Apr 04 00:00:00 EDT 2018,N,25.0
12.935217391304349,21,21.2395,386.0,23,23.0,4.0,2.0,Front-Wheel Drive,99,5,2000.0,Regular,Regular Gasoline,5,28,28.1159,39467,Lincoln,MKC FWD,N,False,Automatic (S6),26.9846,39.9833,Small Sport Utility Vehicle 2WD,2018,-1750.0,MKC,Mon Sep 11 00:00:00 EDT 2017,Wed Oct 11 00:00:00 EDT 2017,Y,24.5
12.39625,22,21.6809,375.0,24,23.5731,4.0,2.0,Front-Wheel Drive,56,5,1900.0,Regular,Regular Gasoline,5,26,26.3879,39468,Volkswagen,Atlas,N,False,Automatic (S8),27.6,37.3,Small Sport Utility Vehicle 2WD,2018,-1250.0,Atlas,Mon Sep 11 00:00:00 EDT 2017,Thu Sep 24 00:00:00 EDT 2020,Y,24.0
12.39625,22,21.8772,370.0,24,24.0,4.0,1.5,All-Wheel Drive,93,5,1900.0,Regular,Regular Gasoline,5,28,28.0,39469,Ford,Escape AWD,Y,False,Automatic (S6),27.8745,40.9141,Small Sport Utility Vehicle 4WD,2018,-1250.0,Escape,Mon Sep 11 00:00:00 EDT 2017,Wed Apr 04 00:00:00 EDT 2018,Y,25.0
12.935217391304349,20,20.4645,387.0,23,22.9423,4.0,2.0,All-Wheel Drive,94,5,2000.0,Regular,Regular Gasoline,5,27,26.927,39470,Ford,Escape AWD,N,False,Automatic (S6),25.91,38.1336,Small Sport Utility Vehicle 4WD,2018,-1750.0,Escape,Mon Sep 11 00:00:00 EDT 2017,Wed Apr 04 00:00:00 EDT 2018,Y,23.5
14.167142857142858,19,19.1468,413.0,21,21.4941,4.0,2.0,All-Wheel Drive,100,4,2200.0,Regular,Regular Gasoline,4,25,25.2823,39471,Lincoln,MKC AWD,N,False,Automatic (S6),24.1,35.6,Small Sport Utility Vehicle 4WD,2018,-2750.0,MKC,Mon Sep 11 00:00:00 EDT 2017,Wed Oct 11 00:00:00 EDT 2017,N,22.0
13.52318181818182,19,19.0,404.0,22,22.0,4.0,2.0,All-Wheel Drive,101,4,2100.0,Regular,Regular Gasoline,4,25,25.0,39472,Lincoln,MKC AWD,N,False,Automatic (S6),25.91,38.1336,Small Sport Utility Vehicle 4WD,2018,-2250.0,MKC,Mon Sep 11 00:00:00 EDT 2017,Wed Oct 11 00:00:00 EDT 2017,Y,22.0
14.8755,18,17.8638,436.0,20,20.4063,4.0,2.3,All-Wheel Drive,102,4,2300.0,Regular,Regular Gasoline,4,25,24.7036,39473,Lincoln,MKC AWD,N,False,Automatic (S6),22.3577,34.7154,Small Sport Utility Vehicle 4WD,2018,-3250.0,MKC,Mon Sep 11 00:00:00 EDT 2017,Wed Oct 11 00:00:00 EDT 2017,N,21.5
14.167142857142858,18,18.4032,426.0,21,20.7632,6.0,3.0,Rear-Wheel Drive,574,4,2850.0,Premium,Premium Gasoline,4,25,24.6222,39474,BMW,X5 sDrive35i,N,False,Automatic (S8),23.0878,34.5913,Standard Sport Utility Vehicle 2WD,2018,-6000.0,X5,Mon Sep 11 00:00:00 EDT 2017,Mon Feb 26 00:00:00 EST 2018,Y,21.5
14.167142857142858,18,18.4032,426.0,21,20.7632,6.0,3.0,Rear-Wheel Drive,674,4,2850.0,Premium,Premium Gasoline,4,25,24.6222,39475,BMW,X6 sDrive35i,N,False,Automatic (S8),23.0878,34.5913,Standard Sport Utility Vehicle 2WD,2018,-6000.0,X6,Mon Sep 11 00:00:00 EDT 2017,Mon Feb 26 00:00:00 EST 2018,Y,21.5
14.167142857142858,18,18.2647,416.0,21,21.3866,6.0,3.6,Front-Wheel Drive,519,4,2200.0,Regular,Regular Gasoline,4,26,26.0,39476,Buick,Enclave FWD,N,False,Automatic 9-spd,22.9,38.2997,Standard Sport Utility Vehicle 2WD,2018,-2750.0,Enclave,Mon Sep 11 00:00:00 EDT 2017,Wed Mar 13 00:00:00 EDT 2019,Y,22.0
14.2878,23,22.7801,401.0,25,25.3276,6.0,3.0,All-Wheel Drive,570,5,2100.0,Diesel,Diesel,4,29,29.3376,39477,BMW,X5 xDrive 35d,N,False,Automatic (S8),29.1431,41.9,Standard Sport Utility Vehicle 4WD,2018,-2250.0,X5,Mon Sep 11 00:00:00 EDT 2017,Mon Feb 26 00:00:00 EST 2018,Y,26.0
14.8755,18,18.0899,434.0,20,20.3746,6.0,3.0,All-Wheel Drive,571,4,2950.0,Premium,Premium Gasoline,4,24,24.0938,39478,BMW,X5 xDrive35i,N,False,Automatic (S8),22.6633,33.7871,Standard Sport Utility Vehicle 4WD,2018,-6500.0,X5,Mon Sep 11 00:00:00 EDT 2017,Mon Feb 26 00:00:00 EST 2018,Y,21.0
18.594375,14,14.1972,549.0,16,16.1519,8.0,4.4,All-Wheel Drive,590,2,3700.0,Premium,Premium Gasoline,2,19,19.42,39479,BMW,X5 M,N,False,Automatic (S8),17.4857,26.8,Standard Sport Utility Vehicle 4WD,2018,-10250.0,X5,Mon Sep 11 00:00:00 EDT 2017,Mon Feb 26 00:00:00 EST 2018,Y,16.5
14.8755,18,18.0899,434.0,20,20.3746,6.0,3.0,All-Wheel Drive,671,4,2950.0,Premium,Premium Gasoline,4,24,24.0938,39480,BMW,X6 xDrive35i,N,False,Automatic (S8),22.6633,33.7871,Standard Sport Utility Vehicle 4WD,2018,-6500.0,X6,Mon Sep 11 00:00:00 EDT 2017,Mon Feb 26 00:00:00 EST 2018,Y,21.0
18.594375,14,14.1972,549.0,16,16.1519,8.0,4.4,All-Wheel Drive,690,2,3700.0,Premium,Premium Gasoline,2,19,19.42,39481,BMW,X6 M,N,False,Automatic (S8),17.4857,26.8,Standard Sport Utility Vehicle 4WD,2018,-10250.0,X6,Mon Sep 11 00:00:00 EDT 2017,Mon Feb 26 00:00:00 EST 2018,Y,16.5
14.8755,17,17.0777,446.0,20,19.9053,6.0,3.6,All-Wheel Drive,521,4,2300.0,Regular,Regular Gasoline,4,25,24.9555,39482,Buick,Enclave AWD,N,False,Automatic 9-spd,21.3,35.1,Standard Sport Utility Vehicle 4WD,2018,-3250.0,Enclave,Mon Sep 11 00:00:00 EDT 2017,Wed Mar 13 00:00:00 EDT 2019,Y,21.0
3.5797385468181817,32,32.0636,106.0,32,32.3133,6.0,3.6,Front-Wheel Drive,526,10,1450.0,Regular Gas and Electricity,Regular Gasoline,10,33,32.6238,39483,Chrysler,Pacifica Hybrid,Y,True,Automatic (variable gear ratios),47.2789,46.8,Minivan - 2WD,2018,2750.0,Pacifica,Mon Sep 11 00:00:00 EDT 2017,Fri Mar 25 00:00:00 EDT 2022,Y,32.5
10.25896551724138,25,25.3422,302.0,29,29.2998,4.0,1.4,Rear-Wheel Drive,405,6,2050.0,Premium,Premium Gasoline,6,36,36.2115,39484,Fiat,124 Spider,N,False,Automatic 6-spd,32.8,53.0,Two Seaters,2018,-2000.0,124 Spider,Thu Sep 21 00:00:00 EDT 2017,Wed Dec 20 00:00:00 EST 2017,N,30.5
9.917,26,26.2388,298.0,30,29.6662,4.0,1.4,Rear-Wheel Drive,406,7,2000.0,Premium,Premium Gasoline,7,35,35.3021,39485,Fiat,124 Spider,Y,False,Manual 6-spd,34.1,51.5,Two Seaters,2018,-1750.0,124 Spider,Thu Sep 21 00:00:00 EDT 2017,Wed Dec 20 00:00:00 EST 2017,N,30.5
17.500588235294117,15,15.1979,518.0,17,17.0489,8.0,4.0,Rear-Wheel Drive,192,3,3500.0,Premium,Premium Gasoline,3,20,20.0305,39486,Mercedes-Benz,AMG GT C Coupe,N,False,Automatic (AM7),18.8,27.7,Two Seaters,2018,-9250.0,AMG GT,Thu Sep 21 00:00:00 EDT 2017,Mon Feb 12 00:00:00 EST 2018,Y,17.5
17.500588235294117,15,14.9,522.0,17,16.8799,6.0,4.0,Rear-Wheel Drive,132,3,3500.0,Premium,Premium Gasoline,3,20,20.2,39487,Porsche,911 GT3,N,False,Automatic (AM-S7),18.4,27.9,Two Seaters,2018,-9250.0,911,Thu Sep 21 00:00:00 EDT 2017,Mon Oct 23 00:00:00 EDT 2017,Y,17.5
12.39625,21,21.3224,369.0,24,24.01,4.0,2.0,Rear-Wheel Drive,211,5,2500.0,Premium,Premium Gasoline,5,28,28.3824,39488,Porsche,Cayman,N,False,Manual 6-spd,27.1,40.4,Two Seaters,2018,-4250.0,Cayman,Thu Sep 21 00:00:00 EDT 2017,Thu Sep 21 00:00:00 EDT 2017,Y,24.5
11.9004,22,22.3233,353.0,25,25.056,4.0,2.0,Rear-Wheel Drive,212,5,2400.0,Premium,Premium Gasoline,5,29,29.4644,39489,Porsche,Cayman,N,False,Automatic (AM-S7),28.5,42.1,Two Seaters,2018,-3750.0,Cayman,Thu Sep 21 00:00:00 EDT 2017,Thu Sep 21 00:00:00 EDT 2017,Y,25.5
13.52318181818182,20,19.5124,401.0,22,22.0217,4.0,2.5,Rear-Wheel Drive,231,4,2700.0,Premium,Premium Gasoline,4,26,26.1286,39490,Porsche,Cayman S,N,False,Manual 6-spd,24.6,36.9,Two Seaters,2018,-5250.0,Cayman,Thu Sep 21 00:00:00 EDT 2017,Thu Sep 21 00:00:00 EDT 2017,Y,23.0
12.39625,21,21.2505,372.0,24,23.8147,4.0,2.5,Rear-Wheel Drive,232,5,2500.0,Premium,Premium Gasoline,5,28,27.9345,39491,Porsche,Cayman S,N,False,Automatic (AM-S7),27.0,39.7,Two Seaters,2018,-4250.0,Cayman,Thu Sep 21 00:00:00 EDT 2017,Thu Sep 21 00:00:00 EDT 2017,Y,24.5
15.65842105263158,17,17.0,459.0,19,19.2356,6.0,3.8,All-Wheel Drive,525,3,3150.0,Premium,Premium Gasoline,3,23,22.9,39492,Porsche,911 Turbo S Exclusive,N,False,Automatic (AM-S7),21.2,32.0,Minicompact Cars,2018,-7500.0,911,Thu Sep 21 00:00:00 EDT 2017,Tue Feb 06 00:00:00 EST 2018,Y,20.0
17.500588235294117,14,14.0538,533.0,17,16.6449,12.0,6.0,Rear-Wheel Drive,5,3,3500.0,Premium,Premium Gasoline,3,21,21.4866,39493,Aston Martin,Rapide S,N,False,Automatic (S8),17.2984,29.8618,Subcompact Cars,2018,-9250.0,Rapide,Thu Sep 21 00:00:00 EDT 2017,Thu Sep 21 00:00:00 EDT 2017,N,17.5
13.52318181818182,19,19.3426,405.0,22,22.0,6.0,3.0,Rear-Wheel Drive,136,4,2700.0,Premium,Premium Gasoline,4,28,28.1652,39494,Infiniti,Q60,N,False,Automatic (S7),24.3676,40.0602,Subcompact Cars,2018,-5250.0,Q60,Thu Sep 21 00:00:00 EDT 2017,Wed Dec 20 00:00:00 EST 2017,N,23.5
13.52318181818182,20,19.8385,405.0,22,22.0,6.0,3.0,Rear-Wheel Drive,138,4,2700.0,Premium,Premium Gasoline,4,27,27.0,39495,Infiniti,Q60 Red Sport,N,False,Automatic (S7),25.0475,39.4997,Subcompact Cars,2018,-5250.0,Q60,Thu Sep 21 00:00:00 EDT 2017,Wed Dec 20 00:00:00 EST 2017,N,23.5
11.9004,22,22.3588,353.0,25,25.2191,4.0,2.0,Rear-Wheel Drive,163,5,2400.0,Premium,Premium Gasoline,5,30,29.893,39496,Infiniti,Q60,N,False,Automatic (S7),28.5499,46.2486,Subcompact Cars,2018,-3750.0,Q60,Thu Sep 21 00:00:00 EDT 2017,Wed Dec 20 00:00:00 EST 2017,Y,26.0
12.39625,21,21.0691,374.0,24,23.7292,4.0,2.0,All-Wheel Drive,164,5,2500.0,Premium,Premium Gasoline,5,28,28.059,39497,Infiniti,Q60 AWD,N,False,Automatic (S7),26.7477,40.9978,Subcompact Cars,2018,-4250.0,Q60,Thu Sep 21 00:00:00 EDT 2017,Wed Dec 20 00:00:00 EST 2017,Y,24.5
14.167142857142858,19,18.9617,424.0,21,21.0,6.0,3.0,All-Wheel Drive,230,4,2850.0,Premium,Premium Gasoline,4,26,25.8358,39498,Infiniti,Q60 Red Sport AWD,N,False,Automatic (S7),23.8474,36.4494,Subcompact Cars,2018,-6000.0,Q60,Thu Sep 21 00:00:00 EDT 2017,Wed Dec 20 00:00:00 EST 2017,N,22.5
13.52318181818182,19,18.8539,408.0,22,21.8376,6.0,3.0,All-Wheel Drive,233,4,2700.0,Premium,Premium Gasoline,4,27,27.0745,39499,Infiniti,Q60 AWD,N,False,Automatic (S7),23.7005,38.3623,Subcompact Cars,2018,-5250.0,Q60,Thu Sep 21 00:00:00 EDT 2017,Wed Dec 20 00:00:00 EST 2017,N,23.0
9.2971875,28,28.0782,277.0,32,31.9444,4.0,1.6,Front-Wheel Drive,35,7,1450.0,Regular,Regular Gasoline,7,38,38.4083,39500,Hyundai,Accent,Y,False,Automatic (S6),36.8007,56.6644,Compact Cars,2018,1000.0,Accent,Thu Sep 21 00:00:00 EDT 2017,Wed Dec 20 00:00:00 EST 2017,N,33.0
9.597096774193547,28,27.6039,284.0,31,31.278,4.0,1.6,Front-Wheel Drive,36,7,1500.0,Regular,Regular Gasoline,7,37,37.3549,39501,Hyundai,Accent,N,False,Manual 6-spd,36.1,54.9,Compact Cars,2018,750.0,Accent,Thu Sep 21 00:00:00 EDT 2017,Wed Dec 20 00:00:00 EST 2017,N,32.5
9.917,26,26.0,296.0,30,30.0,4.0,2.5,Front-Wheel Drive,21,7,1500.0,Regular,Regular Gasoline,7,37,37.0,39502,Nissan,Altima SR,N,False,Automatic (AV-S7),35.1,53.5,Midsize Cars,2018,750.0,Altima,Thu Sep 21 00:00:00 EDT 2017,Fri Nov 10 00:00:00 EST 2017,N,31.5
9.597096774193547,27,27.058,287.0,31,30.9878,4.0,2.5,Front-Wheel Drive,23,7,1500.0,Regular,Regular Gasoline,7,38,37.6757,39503,Nissan,Altima,Y,False,Automatic (variable gear ratios),35.2973,54.1171,Midsize Cars,2018,750.0,Altima,Thu Sep 21 00:00:00 EDT 2017,Fri Nov 10 00:00:00 EST 2017,N,32.5
11.442692307692308,22,22.0,347.0,26,26.2752,6.0,3.5,Front-Wheel Drive,41,5,1750.0,Regular,Regular Gasoline,5,32,32.2408,39504,Nissan,Altima,N,False,Automatic (AV-S7),29.2,45.2,Midsize Cars,2018,-500.0,Altima,Thu Sep 21 00:00:00 EDT 2017,Fri Nov 10 00:00:00 EST 2017,N,27.0
13.52318181818182,19,19.2707,396.0,22,22.2788,6.0,3.6,Front-Wheel Drive,54,4,2100.0,Regular,Regular Gasoline,4,28,27.5313,39505,Volkswagen,Passat,N,False,Automatic (AM-S6),23.4,37.5,Midsize Cars,2018,-2250.0,Passat,Thu Sep 21 00:00:00 EDT 2017,Wed Dec 20 00:00:00 EST 2017,N,23.5
